NR-AR,NR-AR-LBD,NR-AhR,NR-Aromatase,NR-ER,NR-ER-LBD,NR-PPAR-gamma,SR-ARE,SR-ATAD5,SR-HSE,SR-MMP,SR-p53,mol_id,smiles
0,1,1,,,,0,0,1,0,1,1,TOX894,CN(C)c1ccc(C(=O)c2ccc(N(C)C)cc2)cc1
0,0,0,0,0,0,0,0,0,0,0,0,TOX6059,N#CCCC#N
0,0,0,0,0,0,0,0,0,0,0,0,TOX892,Cc1ncc([N+](=O)[O-])n1CCO
0,,0,0,1,0,1,,0,,0,0,TOX28584,Nc1c(CC(=O)[O-])cccc1C(=O)c1ccccc1
1,0,0,0,1,0,0,0,0,0,0,0,TOX25103,C[N+]1(C)[C@H]2CC[C@@H]1C[C@H](OC(=O)C(CO)c1ccccc1)C2
0,0,0,0,0,0,0,0,0,0,0,0,TOX1575,CC(Cl)(Cl)C(=O)O
0,0,0,0,0,0,0,,0,,0,0,TOX6053,CN[C@@H]1[C@H](O[C@H]2[C@H](O[C@@H]3[C@@H](NC(=N)N)[C@H](O)[C@@H](NC(=N)N)[C@H](O)[C@H]3O)O[C@@H](C)[C@]2(O)C=O)O[C@@H](CO)[C@H](O)[C@H]1O.CN[C@@H]1[C@H](O[C@H]2[C@H](O[C@@H]3[C@@H](NC(=N)N)[C@H](O)[C@@H](NC(=N)N)[C@H](O)[C@H]3O)O[C@@H](C)[C@]2(O)C=O)O[C@@H](CO)[C@H](O)[C@H]1O
0,,0,,0,1,1,,1,0,,1,TOX1577,O=C(CCl)CCl
0,0,0,0,0,0,0,0,0,0,0,0,TOX1576,CC(=O)C(Cl)Cl
0,0,0,,1,1,0,1,0,0,1,,TOX2536,CC(C)(c1ccccc1)c1ccc(O)cc1
0,0,1,0,0,0,1,1,0,0,1,0,TOX28597,Cc1cc(O)c2c(O)c3c(O)cccc3cc2c1
0,0,0,,0,0,,,0,,0,0,TOX28596,CCC(=O)[N-]S(=O)(=O)c1ccc(-c2c(-c3ccccc3)noc2C)cc1
0,0,0,0,1,1,0,0,0,0,0,0,TOX28595,Cc1ccccc1N1CCN(CCc2nnc3n2CCCC3)CC1
0,0,0,0,0,0,,1,0,0,,0,TOX24635,C=Cc1ccc(S(=O)(=O)[O-])cc1
1,0,0,0,1,1,,,0,,0,1,TOX28593,C[C@]12CC[C@@H]3c4ccc(OC(=O)N(CCCl)CCCl)cc4CC[C@H]3[C@@H]1CC[C@@H]2OP(=O)(O)O
0,0,0,0,0,0,0,0,0,0,0,0,TOX24633,CC1Cc2ccccc2N1NC(=O)c1ccc(Cl)c(S(N)(=O)=O)c1
0,0,0,0,1,0,0,,0,,0,0,TOX28591,CC(=O)OC(C)C(=O)OCC[N+](C)(C)C.CC(=O)OC(C)C(=O)OCC[N+](C)(C)C.O=S(=O)([O-])c1cccc2c(S(=O)(=O)[O-])cccc12
0,0,0,,0,0,0,0,0,0,0,0,TOX24631,CC(=O)CC(=O)Nc1ccc2[nH]c(=O)[nH]c2c1
0,0,0,0,0,0,0,0,0,0,0,0,TOX24638,CCO[Si](C)(CCCOCC1CO1)OCC
0,0,0,,,,,,,,,,TOX24639,O=[N+]([O-])c1cc(C(F)(F)F)c(Cl)c([N+](=O)[O-])c1Cl
0,0,0,0,0,0,0,0,0,1,0,0,TOX1520,CCCCOCCOCCOCCO
,,,,,,,0,,0,,,TOX31685,CCCCCCCC/C=C/C(=O)[O-].CCCCCCCC/C=C/C(=O)[O-]
,,,,,,,,,1,,,TOX31681,Nc1cc(C(F)(F)F)ccc1S
0,,,,0,0,0,0,0,,0,0,TOX28587,Cc1cccc(Cc2c[nH]cn2)c1C
0,0,,0,0,0,0,0,0,0,0,0,TOX1863,CCOC(=O)CC(=O)OCC
0,0,0,0,0,0,0,,0,,0,0,TOX28739,COc1ccc(CNCC(O)COc2ccc3[nH]c(=O)ccc3c2)cc1OC
0,1,,,0,,1,1,0,1,,1,TOX28738,COC(=O)C1=C(C)NC(COC(N)=O)=C(C(=O)OC(C)C)C1c1cccc(Cl)c1Cl
0,0,0,0,0,0,0,0,0,0,0,0,TOX28732,CCNC(=O)NCCCOc1cccc(CN2CCCCC2)c1
0,0,0,0,0,0,0,0,0,0,0,0,TOX28731,CC(=O)SCC(CC(=O)c1ccc(C)cc1)C(=O)O
0,0,0,0,0,0,0,1,0,,0,,TOX28730,CCOC(=O)Cn1cccc1-c1nc(-c2ccc(OC)cc2)c(-c2ccc(OC)cc2)s1
0,0,0,,0,0,,,0,0,,0,TOX28737,O=C(CCCN1CCN(c2ccc(F)cc2)CC1)NC1c2ccccc2CSc2ccccc21
0,0,0,0,0,0,0,0,0,0,0,0,TOX28736,CC(C)(C)NC[C@H](O)c1ccc(O)cc1Cl
0,0,0,0,0,0,0,1,0,0,0,0,TOX28735,CCCCC/C=C\C/C=C\CCCCCCCC(=O)NC(C)c1ccccc1
0,0,,0,,0,0,0,0,0,0,0,TOX28734,CC(NN)c1ccccc1
,,0,,0,0,0,0,0,0,,0,TOX1860,O=Cc1ccc(Cl)cc1
0,0,0,0,0,0,0,0,0,0,0,0,TOX27818,CCN(C)C(=O)Oc1cccc([C@H](C)N(C)C)c1
0,,0,,,0,,,,,1,1,TOX27817,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1
0,0,,0,0,0,0,0,0,0,0,0,TOX27816,CCN(CC)C(C)C(=O)c1ccccc1
0,0,0,0,0,0,0,,0,0,0,0,TOX27815,CCN1CC(CCN2CCOCC2)C(c2ccccc2)(c2ccccc2)C1=O
0,0,0,0,0,0,0,0,0,0,0,0,TOX5640,Cc1cccc(C(=O)O)c1[N+](=O)[O-]
0,0,0,0,0,0,0,0,0,0,0,0,TOX27811,CCN(CC)CCOC(=O)C1(c2ccccc2)CCCC1.CCN(CC)CCOC(=O)C1(c2ccccc2)CCCC1.O=S(=O)(O)CCS(=O)(=O)O
0,0,0,0,0,0,0,0,0,0,0,0,TOX4810,Clc1ccccn1
0,0,0,0,0,0,0,0,0,0,0,0,TOX6240,CCC(=O)/C=C/C1C(C)=CCCC1(C)C
0,0,0,0,0,0,0,0,0,1,0,0,TOX6241,CC1CC(OC(=O)c2ccccc2O)CC(C)(C)C1
0,0,0,0,0,0,0,0,0,0,0,0,TOX2008,CCCCCCCCCO
0,0,0,0,0,0,0,0,0,0,0,0,TOX2009,CCCCCCNCCCCCC
0,0,1,,,0,0,1,,1,1,,TOX5058,CCN(CC)c1ccc(N)cc1
0,0,0,0,0,0,0,0,0,0,0,0,TOX2004,ClCCCCl
0,0,0,0,0,0,0,0,0,0,0,0,TOX2006,CCCCCCOC(C)=O
0,0,0,0,,0,0,0,0,0,0,0,TOX5055,CCCCC(CC)COC(=O)CCCCCCCCC(=O)OCC(CC)CCCC
0,0,0,0,0,0,0,0,0,0,,0,TOX2001,CCOC(C)=O
1,1,0,0,0,0,0,0,0,0,0,0,TOX5050,NCCNCCN
0,0,0,0,0,0,0,0,0,0,,0,TOX5051,CCOP(=O)(CC)OCC
0,,0,1,,0,,,0,0,,1,TOX31,Cc1c2oc3c(C)ccc(C(=O)N[C@@H]4C(=O)N[C@H](C(C)C)C(=O)N5CCC[C@H]5C(=O)N(C)CC(=O)N(C)[C@@H](C(C)C)C(=O)O[C@@H]4C)c3nc-2c(C(=O)N[C@@H]2C(=O)N[C@H](C(C)C)C(=O)N3CCC[C@H]3C(=O)N(C)CC(=O)N(C)[C@@H](C(C)C)C(=O)O[C@@H]2C)c(N)c1=O
0,0,0,0,0,0,0,0,0,0,0,0,TOX32,NC(=O)CCCCC(N)=O
0,0,0,0,0,0,0,0,0,0,0,0,TOX39,CNC(=O)ON=CC(C)(C)SC
1,0,0,0,1,1,1,,0,,0,0,TOX38,C=CCOc1ccc(CC(=O)O)cc1Cl
0,0,1,0,0,0,0,0,0,0,0,0,TOX703,NN
0,0,,0,,0,0,,0,,0,,TOX700,N[C@@H](Cc1cnc[nH]1)C(=O)O
0,0,1,,0,0,0,1,0,1,1,,TOX707,NNc1nc(-c2ccccc2)cs1
0,0,1,,0,0,,1,0,,1,0,TOX704,NNc1nc(-c2ccc(N)cc2)cs1
0,0,,,0,0,0,0,0,0,0,0,TOX14456,Cc1ccccc1CO[C@H]1C[C@]2(C(C)C)CC[C@@]1(C)O2
1,0,,,,0,0,0,0,0,0,0,TOX708,NNc1ccc(C(=O)O)cc1
0,0,0,0,,0,0,0,0,0,0,0,TOX18924,CCCCCCOc1ccccc1C(=O)O
0,0,0,0,0,0,0,0,0,0,0,0,TOX18926,O=C(OCc1ccccc1)C(=O)OCc1ccccc1
0,,1,,1,0,0,0,1,1,1,1,TOX2563,CCCSc1ccc2[nH]c(NC(=O)OC)nc2c1
0,0,0,,0,0,,1,0,0,,0,TOX12431,CCc1cccc(C)c1N(C(=O)CCl)[C@@H](C)COC
0,0,1,,0,0,0,1,0,0,,0,TOX12437,O=C(O)c1ccccc1C(=O)Nc1cccc2ccccc12
0,,0,0,0,0,0,0,0,0,0,0,TOX28847,CCC(=O)OC1(c2ccccc2)CCN(C)CC1
0,0,,0,,0,0,0,1,0,0,0,TOX22559,COc1cc(-c2ccc(=O)[nH]n2)ccc1OC(F)F
0,0,0,,1,1,,,0,,1,,TOX6655,CCOc1ccc([N+](=O)[O-])cc1
0,0,0,0,0,0,0,0,0,0,0,0,TOX25300,CCCCN(CCCC)CCCOC(=O)c1ccc(N)cc1
0,0,0,0,0,0,0,0,0,0,,0,TOX25271,CCCCOc1cc(C(=O)NCCN(CC)CC)c2ccccc2n1
0,0,0,0,0,0,0,0,0,0,0,0,TOX12129,CC(C)(c1cc(Br)c(OCC(Br)CBr)c(Br)c1)c1cc(Br)c(OCC(Br)CBr)c(Br)c1
0,0,0,0,0,0,0,0,0,0,0,0,TOX6652,CC(C)c1ccc(C(C)C)cc1
0,0,1,0,0,1,0,0,0,0,0,0,TOX830,COc1c2occc2cc2ccc(=O)oc12
0,0,0,0,0,0,0,0,0,0,0,0,TOX833,COC(C)(C)C
0,0,0,0,0,0,0,0,0,0,0,0,TOX834,COC(N)=O
0,0,,0,0,0,0,0,0,0,,0,TOX835,COC(=O)NN
1,0,1,,1,0,0,1,1,0,1,0,TOX838,Cc1cccc(/N=N/c2ccc(N(C)C)cc2)c1
0,0,0,0,0,0,0,0,0,0,,0,TOX26076,CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(C)CC4)ccc3OCC)nc12.O=C(O)CC(O)(CC(=O)O)C(=O)O
0,0,0,0,0,0,0,0,0,0,0,0,TOX26073,O=C(O)CNC(=O)c1ccccc1
0,0,0,0,0,0,0,0,0,0,,0,TOX26071,CCCCN1CCCC[C@H]1C(=O)Nc1c(C)cccc1C
0,0,0,0,0,0,0,0,0,0,0,0,TOX29098,CC(C)(C)OC(=O)N1C[C@@H](F)C[C@H]1C(=O)O
1,0,0,,1,1,0,,0,,0,0,TOX26078,CC(=O)Oc1c(C)cc(OCC(O)CNC(C)C)c(C)c1C
0,0,0,,0,0,0,1,1,0,0,1,TOX4875,O=C(OCC1CO1)C1CCCCC1C(=O)OCC1CO1
0,0,0,0,0,0,0,0,0,0,0,0,TOX4873,Oc1nc(O)nc(O)n1
0,0,0,0,0,0,0,0,0,0,0,0,TOX4878,N#CC1(O)CCCCC1
0,0,0,0,0,0,0,0,0,0,0,0,TOX3064,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(F)ccc1-2
0,0,0,,,0,,0,0,0,,,TOX3067,CNCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1
1,1,0,,1,0,0,0,0,0,0,0,TOX3061,C[C@]12C[C@H](O)[C@@]3(F)[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)CO
1,0,,,0,,0,0,0,0,0,0,TOX8956,CCCCCCCCCCCCCCCCCCOCC(O)CO
0,0,,,0,0,,,0,,,,TOX3068,OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1
0,0,0,0,0,0,0,0,0,0,0,0,TOX7528,CSCCC=O
0,0,0,0,0,0,0,0,0,0,0,0,TOX7529,CC(C)(C)C(=O)Cl
0,0,0,0,0,0,0,0,0,0,0,0,TOX7832,CCCCC(CC)COC(=O)Cl
0,0,0,0,0,0,0,0,0,0,0,0,TOX7525,CCCCC(CC)C(=O)[O-]
0,0,0,,,0,0,1,0,,1,,TOX7527,BrC1CCC(Br)C(Br)CCC(Br)C(Br)CCC1Br
0,0,0,0,0,0,0,0,0,0,0,0,TOX7520,COCN(COC)c1nc(N(COC)COC)nc(N(COC)COC)n1
0,0,0,0,0,0,0,0,0,0,0,0,TOX7521,O=Cc1cccc(Br)c1
0,0,1,0,0,0,0,,0,0,1,0,TOX7522,CC(C)(C)CC(C)(C)c1ccc(O)c(-n2nc3ccccc3n2)c1
0,0,0,0,0,0,0,0,0,0,0,0,TOX7835,C/C=C/C=C/C(=O)[O-]
0,0,1,,,0,0,0,0,0,0,0,TOX14877,Cc1cc(C)nc(Nc2ccccc2)n1
1,0,0,0,0,0,0,,0,,0,0,TOX25759,CC(C)C[C@@H](NC(=O)[C@@H](O)[C@H](N)Cc1ccccc1)C(=O)O
0,0,,0,0,0,0,0,0,0,0,0,TOX14872,Nc1cnn(-c2ccccc2)c(=O)c1Cl
0,,1,0,0,0,0,0,0,0,,0,TOX14871,CCOC(=O)COc1cc(-c2nn(C)c(OC(F)F)c2Cl)c(F)cc1Cl
0,0,0,0,0,0,0,0,0,0,0,0,TOX27659,CCCCCC=CCC(=O)OC
0,0,0,0,1,0,1,,0,,1,0,TOX26257,S=C1SCN(Cc2ccccc2)CN1Cc1ccccc1
0,0,0,0,0,0,0,0,0,0,0,0,TOX27651,CCCCCCCCC(=O)OCC
0,0,0,0,0,0,0,0,0,,0,0,TOX27655,CCCCCCCC#N
0,0,0,0,0,0,0,0,0,0,0,0,TOX27654,CCCCCCCCCCCCCC(=O)OCC
0,0,0,0,0,0,0,0,0,0,0,0,TOX27657,CCCCCCC(O)CCOC(C)=O
0,0,0,0,0,0,0,0,0,0,0,0,TOX27656,C=CCCCCCCCCO
0,,0,,,0,,,0,0,,,TOX27387,CC(=O)NC1(c2cccc(F)c2)CCN(CC[C@@]2(c3ccc(Cl)c(Cl)c3)CN(c3ccccc3)C(=O)CO2)CC1.O=C(O)CCC(=O)O
0,0,1,0,,0,0,,0,0,0,0,TOX27385,COCCOc1cc2cc(C(=O)NC3CCN(C(C)C)CC3)n(CC(=O)Nc3ccc(Cl)cn3)c2cn1
0,,,0,0,0,,0,0,0,,0,TOX27383,O=C([O-])c1ccc2c(c1)nc(C(=O)NC1CCN(C3CC3)CC1)n2Cc1cc(-c2ccc(Cl)s2)on1
0,1,,,,,,,0,,,,TOX27381,CCCOc1sc(C(=O)N2CCC(c3cc(CN)ccc3F)CC2)c(C)c1Br
0,0,0,,,0,,,0,0,,,TOX27389,CCOC(=O)c1ccc([C@H]2CC[C@H](NC[C@H](O)COc3ccc(O)c(NS(C)(=O)=O)c3)CC2)cc1
0,0,0,0,0,0,0,0,0,0,0,0,TOX26388,Nc1nc(N)c(-c2ccccc2)s1
0,0,,0,0,0,0,0,0,0,0,0,TOX26389,Cc1cccc(C)c1NC(=O)CN(CC(=O)O)CC(=O)O
0,0,0,1,,0,,1,,,,,TOX13307,CCCCCCCCCCCCCCCC[n+]1ccccc1
,,,,,,,0,,0,,,TOX5390,CCCCCCCCCCCCCCCCN
0,0,,0,0,0,0,0,0,0,0,0,TOX26384,COc1ccc(C(=O)N2CCN(CC(=O)N3CCOCC3)CC2)cc1
,,,,,,,,,0,,,TOX26385,Cc1c(C)n(CCN(C)C)c2ccc(C(=O)OCCN(C)C)cc12
0,,0,,,0,,1,,1,1,,TOX26386,COc1cc(C=C2CCCC(=Cc3ccc(O)c(OC)c3)C2=O)ccc1O
0,0,0,0,0,0,0,0,0,0,,0,TOX26383,CNC(=O)NC(O)C(Cl)(Cl)Cl
0,0,0,0,0,0,0,0,0,0,0,0,TOX27039,CCNC(=O)C1CC(C)CCC1C(C)C
0,0,0,0,0,0,0,0,0,0,0,0,TOX27038,CCc1ccc(O)c(OC)c1
0,,,0,0,0,0,,0,0,0,0,TOX27035,CCCCCCC/C=C/C=O
0,0,0,0,0,0,0,1,0,,,0,TOX27034,CC/C=C\CC/C=C/C(OCC)OCC
0,0,0,0,0,0,0,0,0,0,0,0,TOX27037,CS(=O)(=O)c1ccc(C(=O)C2C(=O)CCCC2=O)c(Cl)c1COCC(F)(F)F
0,0,0,,0,0,0,1,0,0,0,0,TOX27036,CN(C)C1CSSSC1
0,0,0,0,1,0,0,,0,0,,0,TOX27031,c1ccc(CN(Cc2ccccc2)Cc2ccccc2)cc1
0,0,0,0,1,0,0,0,0,0,0,0,TOX27030,C[C@@H](O)C(=O)O
0,0,0,0,0,0,0,0,0,0,0,0,TOX27033,OC[C@H]1O[C@@H]2O[C@@H]3[C@@H](CO)O[C@H](O[C@@H]4[C@@H](CO)O[C@H](O[C@@H]5[C@@H](CO)O[C@H](O[C@@H]6[C@@H](CO)O[C@H](O[C@@H]7[C@@H](CO)O[C@H](O[C@@H]8[C@@H](CO)O[C@H](O[C@@H]9[C@@H](CO)O[C@H](O[C@H]1[C@H](O)[C@H]2O)[C@H](O)[C@H]9O)[C@H](O)[C@H]8O)[C@H](O)[C@H]7O)[C@H](O)[C@H]6O)[C@H](O)[C@H]5O)[C@H](O)[C@H]4O)[C@H](O)[C@H]3O
0,0,0,0,0,0,0,0,0,0,0,0,TOX27032,CC1=CC[C@@]23CC1C(C)(C)[C@@H]2CC[C@H]3C
0,0,0,0,,0,0,0,0,0,0,0,TOX27538,O=C(OCCCCCOC(=O)c1ccccc1)c1ccccc1
0,0,0,0,0,0,0,0,0,0,0,0,TOX4674,CCCCOCCOCCSC#N
0,0,0,0,0,0,0,0,0,0,0,0,TOX27285,O=C(N[C@H]1CN2CCC1CC2)c1ccc2c(c1)OCCO2
0,0,0,0,1,0,0,0,0,0,0,1,TOX2828,Nc1nc(Cl)nc2c1ncn2[C@H]1C[C@H](O)[C@@H](CO)O1
0,0,0,0,0,0,0,0,0,0,0,0,TOX2829,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)C(C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(OC)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O
0,0,,0,,0,0,0,0,0,,0,TOX2825,COc1cc(N)c(Cl)cc1C(=O)NC1CCN(CCCOc2ccc(F)cc2)CC1OC
0,0,0,0,0,0,0,0,0,0,0,0,TOX2822,CCn1nc(C(=O)O)c(=O)c2cc3c(cc21)OCO3
0,0,0,0,0,0,0,1,0,0,0,0,TOX2821,C(=C/c1ccccc1)\CN1CCN(C(c2ccccc2)c2ccccc2)CC1
0,0,0,0,0,0,0,0,0,0,0,0,TOX1902,BrCCCBr
0,0,0,1,0,0,0,0,0,0,1,0,TOX1299,COc1ccc(C(Cl)=C(c2ccc(OC)cc2)c2ccc(OC)cc2)cc1
0,,0,0,0,0,0,0,0,0,,,TOX9776,CCCCCCCCCCCCCOS(=O)(=O)[O-]
0,0,0,0,1,0,0,0,0,0,0,0,TOX1290,Cc1cc(C)nc(NS(=O)(=O)c2ccc(N)cc2)n1
0,0,0,0,,0,0,0,0,0,0,0,TOX1291,O=S(=O)([O-])[O-].[Na+].[Na+]
0,1,0,0,1,0,0,0,0,0,0,0,TOX1292,Cc1noc(NS(=O)(=O)c2ccc(N)cc2)c1C
0,,1,,,0,0,0,0,1,,0,TOX6018,COc1cc([C@H]2Oc3cc([C@H]4Oc5cc(O)cc(O)c5C(=O)[C@@H]4O)ccc3O[C@@H]2CO)ccc1O
0,0,0,0,0,0,0,0,0,0,0,0,TOX1294,O=S1(=O)CC=CC1
0,0,0,1,0,0,0,1,0,0,0,0,TOX1296,CCCCC1(COC(=O)CCC(=O)O)C(=O)N(c2ccccc2)N(c2ccccc2)C1=O
0,0,0,0,0,0,0,0,0,0,0,0,TOX5603,CNCCO
0,0,0,0,0,0,,,0,,0,0,TOX2922,NS(=O)(=O)c1cc(Cl)c(Cl)c(S(N)(=O)=O)c1
0,0,1,1,,,0,1,0,0,1,1,TOX3296,CN(C)c1ccc2nc3ccc(N(C)C)cc3[s+]c2c1
0,0,0,0,1,0,0,0,0,0,0,0,TOX5607,C=CCc1ccc(OC)c(OC)c1
0,0,0,,0,0,0,0,0,0,,0,TOX2926,CCN(CC)CCOC(=O)C1(C2CCCCC2)CCCCC1
0,0,0,0,0,0,0,,0,0,,0,TOX5604,CCOC(C)(C)C
0,0,0,0,0,0,0,0,0,,,0,TOX5609,COC=O
0,0,0,0,0,0,0,,0,,0,0,TOX26921,CNC(=O)C[C@@H](N)C(=O)N[C@@H](C(=O)N[C@@H]1C(=O)N2[C@@H](C(=O)O)C(C)(C)S[C@H]12)c1ccc(O)cc1
1,1,,,1,1,,0,0,,,1,TOX26922,C#C[C@]1(OC(C)=O)CC[C@H]2[C@@H]3CCC4=C/C(=N/O)CC[C@@H]4[C@H]3CC[C@@]21CC
0,0,0,1,0,0,0,,0,,0,0,TOX26923,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C(=O)Oc2c(C)c(C)c3c(c2C)CC[C@@](C)(CCC[C@H](C)CCC[C@H](C)CCCC(C)C)O3)C(C)(C)CCC1
0,0,0,0,0,0,0,,0,,0,0,TOX26924,COC(=O)CCC[N+](C)(C)C
0,0,0,0,0,0,0,0,0,0,0,0,TOX26925,C[N+]1(CC2COC(c3ccccc3)(C3CCCCC3)O2)CCCCC1
0,0,0,,0,0,0,,0,,0,0,TOX26926,CC[C@H](C)[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](C)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CO)NC(=O)[C@@H]1CCCN1C(=O)[C@@H]1CCC(=O)N1)C(=O)NCC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCSC)C(N)=O
0,0,0,0,0,0,0,0,0,0,0,0,TOX22232,CC(CC=O)CCCC(C)(C)O
0,0,0,0,0,0,0,0,0,0,,0,TOX22234,CCCCCCCCO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
0,0,,,,,,,,,1,,TOX25860,CC(NCCC(c1ccccc1)c1ccccc1)c1ccccc1
0,,,,,0,,,,,,1,TOX25861,COc1ccc(C[C@H](N)C(=O)N[C@@H]2[C@@H](CO)O[C@@H](n3cnc4c(N(C)C)ncnc43)[C@@H]2O)cc1
0,0,0,0,1,0,0,0,0,0,0,0,TOX25862,CCN(CC)CCNC(=O)COc1ccc(OC)cc1
0,0,1,0,0,0,0,,0,,0,0,TOX25711,COc1ccccc1N1CCN(CCCC(=O)c2ccc(F)cc2)CC1
0,0,0,,,0,0,0,0,0,0,0,TOX25864,Cc1cc(-c2ccccc2)nnc1NCCN1CCOCC1
0,0,0,0,,0,0,,0,,,0,TOX25865,CC(=O)Nc1ccc(OC(=O)c2ccccc2O)cc1
1,1,0,0,1,1,0,0,0,0,1,,TOX25867,CC(=O)Oc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](O)CC[C@@H]12
0,0,0,0,1,0,0,1,0,0,0,0,TOX25868,Cc1ccc(C(=O)C(C)CN2CCCCC2)cc1
0,0,0,0,0,0,0,0,0,0,0,0,TOX16690,CC(C)COC(=O)CCCCC(=O)OCC(C)C
,,,,,,,1,,1,,,TOX12374,O=c1sc2ccccc2c(O)c1C1CC(c2ccc(-c3ccc(Br)cc3)cc2)Cc2ccccc21
0,0,0,0,0,0,0,0,0,0,0,0,TOX7542,O=[N+]([O-])c1ccc(C=Cc2ccc([N+](=O)[O-])cc2S(=O)(=O)[O-])c(S(=O)(=O)[O-])c1
0,0,0,0,0,0,0,,0,,0,0,TOX25539,CCNC1(c2cccs2)CCCCC1=O
0,0,,,,0,0,0,0,0,0,0,TOX7543,CCN(O)CC
0,0,0,0,0,0,0,,0,,0,0,TOX28926,O=C1CN=C(c2ccccc2)c2cc(Cl)ccc2N1
0,0,0,0,0,0,,,0,,0,0,TOX28927,COc1cc(CC(C)N)c(OC)cc1Br
0,1,0,,,,1,0,1,0,1,,TOX28924,Cc1ccc2c(Cl)cc(Cl)c(O)c2n1
0,0,0,0,1,,0,,0,0,0,0,TOX28925,CN(C(=O)C(Cl)Cl)c1ccc(OC(=O)c2ccco2)cc1
0,,1,,,,,,,,1,,TOX28922,CCCCCc1cc(O)c2c(c1)OC(C)(C)c1ccc(C)cc1-2
1,0,0,0,,0,0,,0,,0,0,TOX28923,CN1CC[C@@]23CCCC[C@@H]2[C@@H]1Cc1ccc(O)cc13
0,0,0,0,0,0,0,,0,,0,0,TOX28921,CO[C@@]1(NC(=O)Cc2cccs2)C(=O)N2C(C(=O)[O-])=C(COC(N)=O)CS[C@@H]21
,,,,,,,,,0,,,TOX28928,Cc1onc(-c2c(Cl)cccc2Cl)c1C(=O)N[C@@H]1C(=O)N2[C@@H](C(=O)[O-])C(C)(C)S[C@H]12
0,0,0,0,0,0,0,0,0,0,0,0,TOX28929,COC(=O)CCc1ccc(OCC(O)CNC(C)C)cc1
0,0,0,0,0,0,0,0,0,0,0,0,TOX13754,C=CC(=O)NC(C)C
0,,1,,1,,1,0,0,1,1,,TOX21629,O=C(Nc1ccccc1SSc1ccccc1NC(=O)c1ccccc1)c1ccccc1
,,,,,,,,,0,,,TOX12378,O=C1c2ccccc2C(=O)C1C(=O)C(c1ccccc1)c1ccccc1
1,1,,,,0,0,,0,,0,0,TOX25535,CCC(=O)OCC(=O)[C@@]1(OC(=O)CC)[C@H](C)C[C@H]2[C@H]3[C@H]([C@@H](O)C[C@@]21C)[C@@]1(C)C=CC(=O)C=C1C[C@H]3Cl
0,0,0,0,0,0,0,0,0,0,1,0,TOX3523,CC(C)c1cccc(C(C)C)c1O
0,0,0,0,0,0,0,,0,,0,0,TOX3526,CNC(C)CC1CCCCC1
0,0,0,0,0,0,0,0,0,0,0,0,TOX3529,Cc1c(C(C)C)c(=O)n(-c2ccccc2)n1C
0,0,0,0,1,0,0,0,0,0,0,0,TOX27003,[O-][Cl+3]([O-])([O-])[O-]
0,0,0,0,0,0,0,0,0,0,,0,TOX1036,CCN(C)N=O
0,0,0,0,0,0,0,0,0,0,,0,TOX1741,CCCCCO
0,0,0,0,1,1,0,0,0,0,0,0,TOX1030,O=NN(c1ccccc1)c1ccccc1
0,,0,,1,1,1,1,1,1,1,1,TOX1031,O=Nc1ccc(Nc2ccccc2)cc1
0,0,0,0,0,0,0,0,0,0,0,0,TOX1032,CCCN(CCC)N=O
0,0,0,0,1,0,0,0,0,0,0,0,TOX9108,C[N+](C)(C)C
0,0,0,0,,0,0,0,0,0,0,0,TOX1039,O=NN1CCCCCCC1
0,0,0,,0,0,0,0,0,0,0,0,TOX2217,COc1cc(OC)c(OC)cc1C=O
0,0,0,0,0,0,0,0,0,0,,0,TOX2218,C=C(C)C(=O)OC(C)C
0,0,0,0,0,0,0,0,0,0,0,0,TOX24401,N=C(N)c1ccccc1
0,0,0,0,0,0,0,0,0,0,0,0,TOX24400,CCCC[N+](CCCC)(CCCC)CCCC
0,0,0,0,0,0,0,0,0,0,0,0,TOX3298,CC1CCN(CCCC(=O)c2ccc(F)cc2)CC1
0,0,0,0,,0,0,0,0,0,0,0,TOX24402,CC(=O)CC(=O)OC(C)(C)C
0,0,1,0,0,0,0,0,0,0,0,0,TOX24405,N=C(N)NN
0,0,0,0,0,0,0,,0,0,0,0,TOX24404,OCCSSCCO
